4.850699999999999932e+02 0.000000000000000000e+00
4.855099999999999909e+02 0.000000000000000000e+00
4.859499999999999886e+02 0.000000000000000000e+00
4.863999999999999773e+02 0.000000000000000000e+00
4.868399999999999750e+02 0.000000000000000000e+00
4.872799999999999727e+02 0.000000000000000000e+00
4.877200000000000273e+02 0.000000000000000000e+00
4.881700000000000159e+02 0.000000000000000000e+00
4.886100000000000136e+02 0.000000000000000000e+00
4.890500000000000114e+02 0.000000000000000000e+00
4.894900000000000091e+02 0.000000000000000000e+00
4.899300000000000068e+02 0.000000000000000000e+00
4.903799999999999955e+02 0.000000000000000000e+00
4.908199999999999932e+02 0.000000000000000000e+00
4.912599999999999909e+02 0.000000000000000000e+00
4.916999999999999886e+02 0.000000000000000000e+00
4.921499999999999773e+02 0.000000000000000000e+00
4.925899999999999750e+02 0.000000000000000000e+00
4.930299999999999727e+02 0.000000000000000000e+00
4.934700000000000273e+02 0.000000000000000000e+00
4.939200000000000159e+02 0.000000000000000000e+00
4.943600000000000136e+02 0.000000000000000000e+00
4.948000000000000114e+02 0.000000000000000000e+00
4.952400000000000091e+02 0.000000000000000000e+00
4.956800000000000068e+02 0.000000000000000000e+00
4.961299999999999955e+02 0.000000000000000000e+00
4.965699999999999932e+02 0.000000000000000000e+00
4.970099999999999909e+02 0.000000000000000000e+00
4.974499999999999886e+02 0.000000000000000000e+00
4.978999999999999773e+02 0.000000000000000000e+00
4.983399999999999750e+02 0.000000000000000000e+00
4.987799999999999727e+02 0.000000000000000000e+00
4.992200000000000273e+02 0.000000000000000000e+00
4.996700000000000159e+02 0.000000000000000000e+00
4.850699999999999932e+02 1.000000000000000000e+00
4.855099999999999909e+02 1.000000000000000000e+00
4.859599999999999795e+02 1.000000000000000000e+00
4.863999999999999773e+02 1.000000000000000000e+00
4.868399999999999750e+02 1.000000000000000000e+00
4.872799999999999727e+02 1.000000000000000000e+00
4.877200000000000273e+02 1.000000000000000000e+00
4.881700000000000159e+02 1.000000000000000000e+00
4.886100000000000136e+02 1.000000000000000000e+00
4.890500000000000114e+02 1.000000000000000000e+00
4.894900000000000091e+02 1.000000000000000000e+00
4.899399999999999977e+02 1.000000000000000000e+00
4.903799999999999955e+02 1.000000000000000000e+00
4.908199999999999932e+02 1.000000000000000000e+00
4.912599999999999909e+02 1.000000000000000000e+00
4.916999999999999886e+02 1.000000000000000000e+00
4.921499999999999773e+02 1.000000000000000000e+00
4.925899999999999750e+02 1.000000000000000000e+00
4.930299999999999727e+02 1.000000000000000000e+00
4.934700000000000273e+02 1.000000000000000000e+00
4.939200000000000159e+02 1.000000000000000000e+00
4.943600000000000136e+02 1.000000000000000000e+00
4.948000000000000114e+02 1.000000000000000000e+00
4.952400000000000091e+02 1.000000000000000000e+00
4.956899999999999977e+02 1.000000000000000000e+00
4.961299999999999955e+02 1.000000000000000000e+00
4.965699999999999932e+02 1.000000000000000000e+00
4.970099999999999909e+02 1.000000000000000000e+00
4.974499999999999886e+02 1.000000000000000000e+00
4.978999999999999773e+02 1.000000000000000000e+00
4.983399999999999750e+02 1.000000000000000000e+00
4.987799999999999727e+02 1.000000000000000000e+00
4.992200000000000273e+02 1.000000000000000000e+00
4.996700000000000159e+02 1.000000000000000000e+00
4.850699999999999932e+02 2.000000000000000000e+00
4.855099999999999909e+02 2.000000000000000000e+00
4.859499999999999886e+02 2.000000000000000000e+00
4.863999999999999773e+02 2.000000000000000000e+00
4.868399999999999750e+02 2.000000000000000000e+00
4.872799999999999727e+02 2.000000000000000000e+00
4.877200000000000273e+02 2.000000000000000000e+00
4.881700000000000159e+02 2.000000000000000000e+00
4.886100000000000136e+02 2.000000000000000000e+00
4.890500000000000114e+02 2.000000000000000000e+00
4.894900000000000091e+02 2.000000000000000000e+00
4.899300000000000068e+02 2.000000000000000000e+00
4.903799999999999955e+02 2.000000000000000000e+00
4.908199999999999932e+02 2.000000000000000000e+00
4.912599999999999909e+02 2.000000000000000000e+00
4.916999999999999886e+02 2.000000000000000000e+00
4.921499999999999773e+02 2.000000000000000000e+00
4.925899999999999750e+02 2.000000000000000000e+00
4.930299999999999727e+02 2.000000000000000000e+00
4.934700000000000273e+02 2.000000000000000000e+00
4.939200000000000159e+02 2.000000000000000000e+00
4.943600000000000136e+02 2.000000000000000000e+00
4.948000000000000114e+02 2.000000000000000000e+00
4.952400000000000091e+02 2.000000000000000000e+00
4.956800000000000068e+02 2.000000000000000000e+00
4.961299999999999955e+02 2.000000000000000000e+00
4.965699999999999932e+02 2.000000000000000000e+00
4.970099999999999909e+02 2.000000000000000000e+00
4.974499999999999886e+02 2.000000000000000000e+00
4.978999999999999773e+02 2.000000000000000000e+00
4.983399999999999750e+02 2.000000000000000000e+00
4.987799999999999727e+02 2.000000000000000000e+00
4.992200000000000273e+02 2.000000000000000000e+00
4.996700000000000159e+02 2.000000000000000000e+00
4.850699999999999932e+02 3.000000000000000000e+00
4.855099999999999909e+02 3.000000000000000000e+00
4.859499999999999886e+02 3.000000000000000000e+00
